1代,False,,,,0
1.5L富光旅行壶3型,True,FGL-3260,件(12只),415×315×325,62
1.8L富光旅行壶3型,True,FGL-3261,件(12只),415×315×325,66
酷派,False,,,,0
420酷派生态办公杯,True,FGL-3139,件(16只),636×440×260,46
480酷派真空办公杯,True,FGL-3138,件(16只),665×425×240,50
500ml酷派真空杯,True,FGL-3137,件(30只),475×400×275,48
真空多用壶,False,,,,0
1.2L真空多用壶,True,FGL-3201,件(8只),545×330×270,66
1.5L真空多用壶,True,FGL-3202,件(8只),545×330×290,70
二代1.5L真空多用壶,True,FGL-3255,件(8只),545×330×290,68
经典三型,False,,,,0
360经典真空杯三型,True,FGL-3203,件(20只),615×440×260,35
420经典真空杯三型,True,FGL-3204,件(20只),615×440×260,38
480经典真空办公杯三型,True,FGL-3205,件(16只),635×395×260,46
水晶,False,,,,0
三代360ml水晶真空杯,True,FGL-3113,件(20只),565×340×235,88
480水晶真空办公杯2型,True,FGL-3097,件(16只),665×425×240,96
三代260ml水晶真空杯,True,FGL-3112,件(20只),665×425×240,80
二代260ml水晶真空杯,True,,件(20只),665×425×240,25
一代360ml水晶真空杯,True,,件(20只),665×425×240,25
经典,False,,,,0
360经典真空口杯2型,True,FGL-3089,件(20只),565×340×235,38
480经典真空办公杯A型,True,FGL-3088,件(16只),665×425×240,49
中经典单层水晶口杯380ml,True,G108-380,件(16只),665×425×240,58
480经典真空办公杯B型,True,FGL-3086,件(16只),665×425×240,49
380ml经典单层水晶玻璃杯二型,True,G111-380,件(16只),665×425×240,62
260经典真空口杯2型,True,FGL-3090,件(20只),665×425×240,35
天行,False,,,,0
360天行真空口杯,True,FGL-3069,件(20只),530×325×255,62
480天行真空办公杯,True,FGL-3087,件(16只),665×425×240,66
360天行真空杯（2型）,True,FGL—3303,件(20只),665×425×240,96
560天行真空办公杯（2型）,True,FGL—3304,件(16只),665×425×240,106
260天行真空口杯,True,FGL-3068,件(20只),530×325×255,58
泡茶师,False,,,,0
280不锈钢真空泡茶师,True,FGL-3099,件(20只),520×430×280,88
360不锈钢真空泡茶师,True,FGL-3100,件(20只),520×430×280,96
340富光真空泡茶师,True,FGL-3215,件(20只),520×430×280,66
二代280生态泡茶师,True,FGL-3278,件(20只),520×430×280,66
二代360生态泡茶师(紫砂),True,FGL-3291,件(20只),520×430×280,86
二代360生态泡茶师(陶瓷),True,FGL-3291,件(20只),520×430×280,86
460真空泡茶师2型,True,FGL-3290,件(20只),520×430×280,86
二代茗派,False,,,,0
二代茗派220生态杯,True,FGL-3224,件(20只),615×440×265,28
二代茗派280生态杯,True,FGL-3225,件(20只),615×440×265,30
二代茗派380生态杯,True,FGL-3226,件(20只),615×440×265,32
二代420茗派生态办公杯,True,FGL-3227,件(16只),635×395×265,40
卓尔,False,,,,0
280卓尔真空杯,True,FGL-3084,件(20只),390×325×200,30
360卓尔真空杯,True,FGL-3083,件(20只),635×450×255,32
360不真空杯,True,BJ-360,件(20只),635×450×255,14
时尚,False,,,,0
300时尚太空杯,True,FGA124-300,件(48只),,4.2
1000时尚六型太空杯-2,True,FGA150-1000-6,件(48只),500×340×550,8.2
400时尚八型太空杯,True,FGA105-400,件(48只),,5.6
600时尚八型太空杯,True,FGA105-600,件(48只),,6.6
1000时尚 2型太空杯,True,FGQ-1309,件(48只),570×395×615,8.2
750时尚5型,True,,件(48只),570×395×615,8
400时尚太空杯,True,FGA124-400,件(48只),,4.6
500时尚2型太空杯,True,FGQ-1306,件(48只),440×310×410,6.2
650时尚 2型太空杯,True,FGQ-1307,件(48只),480×320×435,6.6
800时尚 2型太空杯,True,FGQ-1308,件(48只),470×320×490,7.4
1500时尚 2型太空杯,True,FGQ-1310,件(48只),570×395×615,10.6
600时尚六型太空杯,True,FGA-150-600-6,件(48只),480×380×425,6.6
800时尚六型太空杯,True,FGA-150-800-6,件(48只),480×330×490,7.5
1000时尚六型太空杯-1,True,FGA150-1000-6,件(48只),500×340×550,8.2
茗派,False,,,,0
280茗派生态杯,True,FGK-2047,件(20只),625×450×285,28
480茗派真空办公杯,True,FGL-3234,件(16只),635×395×265,46
360茗派真空办公杯,True,FGL-3237,件(16只),666×426×240,42
380茗派生态杯,True,FGK-2048,件(20只),625×450×285,30
400茗派生态办公杯,True,FGK-2049,件(16只),636×400×260,38
300茗派真空杯,True,FGL-3231,件(20只),615×440×265,32
340茗派真空杯,True,FGL-3232,件(20只),615×440×265,34
240茗派生态真空杯,True,FGL-3228,件(16只),520×340×275,58
320茗派真空生态杯,True,FGL-3229,件(16只),520×340×275,65
420茗派真空杯,True,FGL-3233,件(20只),615×440×265,37
360茗派真空生态办公杯,True,FGL-3230,件(16只),666×426×240,68
定制套装,False,,,,0
定制礼品玻璃套装,True,,只,,128
生态杯,False,,,,0
280生态杯,True,FGK-2010,件(12只),510×365×270,106
350瓷韵生态杯（瓷胆）,True,FGL-3314,件(12只),636×400×260,198
400ml顺风不真空杯,True,BJ-403,件(20只),636×400×260,13
二代280生态杯,True,FGK-2022,件(16只),520×340×275,88
二代380生态杯,True,FGK-2027,件(16只),520×340×275,96
400生态办公杯,True,FGK-2020,件(16只),665×425×240,108
280双层生态杯,True,FGK-2028,件(20只),635×450×255,40
380双层生态杯,True,FGK-2029,件(20只),635×450×255,42
400双层生态办公杯,True,FGK-2030,件(16只),636×400×260,46
FGA双层瓷胆办公杯,True,,只,636×400×260,32.1
280瓷韵生态杯（瓷胆）,True,FGL-3313,件(12只),636×400×260,188
超炫,False,,,,0
260超炫真空杯1型(劈花),True,FGL-3103,件(20只),565×340×235,50
280超炫生态杯（瓷胆）,True,FGL—3312,件(20只),,80
400超炫生态办公杯,True,FGL—3324,件(16只),,92.8
360超炫真空杯1型(劈花),True,FGL-3102,件(20只),565×340×245,53
360超炫真空杯2型(礼盒),True,FGL-3121,件(20只),565×340×235,53
420超炫真空杯2型(礼盒),True,FGL-3122,件(20只),565×340×235,58
360超炫真空嵌表杯,True,FGL-3127,件(20只),630×450×260,88
350超炫真空杯3型,True,FGL-3277,件(20只),,63.8
420超炫真空杯3型,True,FGL-3270,件(20只),,68.8
420超炫真空办公杯3型,True,FGL-3271,件(16只),,82
500超炫真空办公杯3型,True,FGL-3272,件(16只),,88
精品,False,,,,0
富光玻璃杯(精品)(描金)大号,True,FGH-2122,件(20只),490×440×232,40
富光玻璃杯(精品)(描金)中号,True,FGH-2123,件(20只),500×440×236,38
富光玻璃杯(精品)(描金)小号,True,FGH-2124,件(20只),490×440×232,34
双层玻璃办公杯  大号,True,FGH-2121,件(16只),655×435×220,50
双层玻璃办公杯 中号,True,FGH-2120,件(16只),590×380×200,46
双层玻璃办公杯 小号,True,FGH-2128,件(16只),590×380×200,42
富光玻璃杯(精品)(描金)特号,True,FGH-2140,件(16只),490×440×232,46
套装,False,,,,0
富光玻璃套装(3件套),True,FGH-2139,件(10只),640×480×250,108
极品,False,,,,0
极品玻璃杯 小号,True,FGH-2152,件(16只),635×405×270,86
极品玻璃杯 中号,True,FGH-2151,件(16只),635×405×270,88
极品玻璃杯 大号,True,FGH-2150,件(16只),635×405×270,90
极品办公杯 小号,True,FGH-2155,件(16只),640×445×280,96
极品办公杯 中号,True,FGH-2154,件(16只),640×445×280,98
尊贵,False,,,,0
尊贵玻璃杯 小号,True,FGH-2180,件(18只),513×492×240,36.6
尊贵玻璃杯 中号,True,FGH-2179,件(18只),513×492×240,38.6
尊贵玻璃杯 大号,True,FGH-2178,件(18只),513×492×240,40.6
尊贵办公杯 中号,True,FGH-2182,件(18只),620×499×216,46.6
尊贵办公杯小号,True,FGH-2183,件(18只),620×499×216,44.6
特号尊贵玻璃杯,True,,只,620×499×216,53
精工,False,,,,0
精工玻璃杯 小号,True,FGH-2162,件(30只),440×380×210,17.8
精工玻璃杯 中号,True,FGH-2161,件(30只),615×365×235,18.8
精工玻璃杯  大号,True,FGH-2160,件(30只),615×365×235,21
精工玻璃办公杯  小号,True,FGH-2165,件(16只),535×315×195,24.8
精工玻璃办公杯   中号,True,FGH-2164,件(16只),540×340×195,26.8
精彩,False,,,,0
精彩玻璃杯特号,True,221-500,件(20只),635×345×245,19.8
精彩玻璃杯大号,True,FGH-221-320,件(20只),635×435×245,16.8
精彩玻璃杯中号,True,FGH-221-280,件(20只),635×435×245,15.8
精彩玻璃杯小号,True,FGH-221-200,件(20只),635×435×245,14.8
精彩玻璃办公杯中号,True,FGH-221B-320,件(20只),635×435×245,18.8
精彩玻璃办公杯小号,True,FGH-221B-260,件(20只),635×435×245,16.8
精彩玻璃三件套,True,222-540,件(10套),690×500×270,55
精彩玻璃二件套,True,222-540,件(10套),655×455×245,38.8
精致,False,,,,0
精致玻璃杯特号,True,FGH-2195,件(30只),510×425×205,18.8
精致玻璃杯大号,True,FGH-2190,件(30只),440×370×210,11.8
精致玻璃杯中号,True,FGH-2191,件(30只),435×365×200,10.8
精致玻璃杯小号,True,FGH-2192,件(30只),355×295×180,9.8
精致玻璃办公杯中号,True,FGH-2193,件(20只),460×420×170,14.8
精致玻璃办公杯小号,True,FGH-2194,件(20只),420×385×172,13.8
超越,False,,,,0
400超越太空杯2型,True,FGA-1339-2,件(48只),460×310×345,4.5
500超越太空杯2型,True,FGA-1340-2,件(48只),471×320×410,5.2
400超越太空杯1型,True,,件(48只),460×310×345,4.5
精致单层,False,,,,0
精致单层玻璃杯中号,True,FGH-201-460,件(40只),545×345×205,7.9
精致单层玻璃杯小号,True,FGH-201-280,件(40只),490×310×175,7.5
塑料制品,False,,,,0
大暖壶,True,,件(50只),,3.6
25KG灰桶,True,,只,,15
25KG黑桶,True,,只,,15
50KG(1.9)桶,True,,只,,45
科大桶,True,,只,,48
科大桶(无内塞),True,,只,,35
中白水舀,True,,件(100只),,1.4
小暖壶,True,,件(100只),,2
特大暖壶,True,,件(40只),,4
小洒水壶,True,,件(15只),,4.9
大洒水壶,True,,件(15只),,8.6
注塑5P,True,,件(12只),,6.2
精品5P,True,,件(30只),,4.4
吹塑5P,True,,件(30只),,4.2
上海5P,True,,件(30只),,3.6
吹塑8P,True,,件(20只),,6.7
吹塑5P(带盖),True,,件(30只),,4.5
低花痰盂,True,,件(24只),,3.4
高花痰盂,True,,件(18只),,4.3
低脚痰盂,True,,件(30只),,3.1
0.8L喷雾器,True,,件(20只),,5.6
1.5L喷雾器,True,,件(15只),,7
注塑8P,True,,件(12只),,8.6
2.2L喷雾器,True,,件(15只),,8.5
吹塑5P盖,True,,只,,0.3
2380ML暖壶,True,,件(30只),,7.6
大便壶,True,,件(40只),,3
50KG(1.9)兰桶(无内塞),True,,只,,35
25KG油壶,True,,件(3只),,21.2
10KG油壶,True,,件(12只),,12.2
2.5KG油壶,True,,件(48只),,3.6
5KG油壶,True,,件(24只),,7
25KG白桶,True,,只,,26.8
精锐,False,,,,0
精锐玻璃杯精装中号,True,FGH-233-280,件(20只),680×425×255,28.8
精锐玻璃杯普装中号,True,FGH-235-280,件(30只),430×365×215,16.8
精英,False,,,,0
精英玻璃杯中号,True,251-280,件(20只),505×405×270,48.6
精英玻璃办公杯中号,True,251B-320,件(16只),625×360×240,56.6
单层玻璃杯,False,,,,0
富光单层玻璃杯(中),True,FGH-2135,件(40只),545×340×190,7.6
富光单层玻璃杯(中小),True,FGH-2136,件(40只),535×335×147,7.4
富光单层玻璃杯(小),True,FGH-2137,件(40只),470×295×180,7
富光单层玻璃杯(小小),True,FGH-2138,件(40只),470×295×148,6.8
单层办公,False,,,,0
单层办公杯中号,True,FGH-2205,件(20只),445×420×170,14.8
单层办公杯小号,True,FGH-2206,件(20只),415×385×160,13.8
泡茶师,False,,,,0
260玻璃泡茶师,True,FGH-2185,件(20只),520×430×280,38
200玻璃泡茶师,True,FGH-281-200,件(20只),520×430×280,32
茶壶,False,,,,0
富光玻璃茶壶,True,284B-1000,件(6套),535×430×175,75
小号茶壶,True,,套,535×430×175,180
富光金砂茶具套装(4套),True,FJS101-380,件(4套),535×430×175,560
富光金砂茶具套装(8套),True,FJS102-360,件(8套),535×430×175,440
富光金砂自动冲茶壶套装,True,FJS801-380,件(4套),535×430×175,560
富光金砂自动冲茶杯,True,FJS802-260,件(8套),535×430×175,228
富光金砂自动冲茶杯套装,True,FJS804-260,件(4套),535×430×175,288
富光金砂自动冲茶杯（玻璃杯体）,True,FJS803-260,件(8套),535×430×175,228
茶马古道茶具,True,,套,535×430×175,468
精行俭德茶具,True,,套,535×430×175,368
和谐韵茶具,True,,套,535×430×175,228
三和尚,True,,套,535×430×175,60
悦荷品缘茶具,True,,套,535×430×175,368
厚德载物茶具,True,,套,535×430×175,288
润行茶具,True,,套,535×430×175,188
棋语茶具,True,,套,535×430×175,488
花贵茶具,True,,套,535×430×175,268
茗香茶具,True,,套,535×430×175,158
中号茶壶,True,,只,535×430×175,260
大号茶壶,True,,只,535×430×175,300
杯子小号,True,,只,535×430×175,80
精品茶具,True,,套,535×430×175,600
大内泡,True,,套,535×430×175,300
小四方茶具,True,,套,535×430×175,260
手提茶具,True,,套,535×430×175,400
水晶,False,,,,0
大水晶工艺杯,True,223-320,件(18只),505×490×245,70
中号多棱水晶玻璃杯,True,G106-280,件(20只),520×430×280,128
大号多棱水晶玻璃杯,True,G106-320,件(20只),520×430×280,138
中号多棱水晶办公杯,True,G106-320B,件(16只),520×430×280,148
小号多棱水晶办公杯,True,G106-260B,件(16只),520×430×280,138
中水晶工艺杯,True,223-280,件(18只),505×490×245,66
中水晶工艺办公杯,True,223B-260,件(18只),615×495×220,72
大水晶型玻璃杯,True,227-320型,件(20只),520×430×255,40
二代中水晶型玻璃杯,True,267-280,件(20只),520×420×255,38
中水晶型玻璃杯,True,227-280型,件(20只),520×420×255,38
中水晶型玻璃办公杯,True,227B-320型,件(16只),575×380×225,46
中水晶型玻璃泡茶师,True,281-260,件(20只),520×430×280,48.8
大水晶型杯盖,True,,只,520×430×280,4
礼品,False,,,,0
礼品型玻璃杯  小号,True,FGH-2174,件(20只),530×451×245,26.8
礼品型玻璃杯  中号,True,FGH-2173,件(20只),530×451×245,28.8
礼品型玻璃杯  大号,True,FGH-2172,件(20只),530×451×245,30.8
礼品型办公杯  中号,True,FGH-2176,件(18只),620×499×216,38.8
礼品型办公杯  小号,True,FGH-2177,件(18只),615×495×220,36.8
银象,False,,,,0
银象玻璃杯中号（精装）,True,232-280,件(20只),520×420×255,28.8
银象玻璃杯中号（普装）,True,234-280,件(30只),430×365×215,20
动力,False,,,,0
动力太空杯600ml,True,FGA-1347,件(48只),450×310×435,6.2
动力太空杯1000ml,True,FGA-1348,件(48只),533×357×500,9
动力太空杯2000ml,True,,件(30只),533×357×500,13.6
磨砂,False,,,,0
磨砂玻璃杯中号,True,231-280,件(30只),440×370×210,13.6
磨砂玻璃杯小号,True,231-200,件(30只),375×315×185,12.8
配件系列,False,,,,0
义乌动感大盖,True,,只,,1.5
茶马仕抽屉礼盒,True,,只,,2.5
手提袋,True,,只,,1.5
运费,True,,只,,1
手提盒,True,,只,,2.5
定制手提盒,True,,只,,2
换盒费用,True,,只,,1
打样及快递费,True,,只,,1
外箱,True,,只,,1
10只装小包装,True,,只,,1
精品塑瓷白盖,True,,只,,3
义乌硅胶吸管,True,,只,,0.55
科大桶外盖,True,,只,,4.5
打样费,True,,只,,1
印刷费,True,,只,,1
退货,True,,只,,1
动感大盖,True,,只,,1.5
动感小盖,True,,只,,1.3
小号动感铝盖,True,,只,,1.5
富光杯（塑胶）,True,,只,,1
富光杯（玻璃）,True,,只,,1
富光杯（真空）,True,,只,,1
塑胶杯订版版费,True,,只,,50
不锈钢茶叶筒,True,,只,,27.5
让利,True,,只,,1
高口杯盖,True,,只,,2
兰大褂,True,,件,,0
文化衫,True,,件,,0
茶叶,True,,斤,,0
圆珠笔,True,,只,,0
雨伞,True,,把,,0
卸货费,True,,只,,1
大号动感铝盖,True,,只,,2.5
玻璃杯订版版费,True,,只,,50
安全帽,True,,只,,1
塑料尺,True,,只,,0.8
笔记本,True,,只,,0
精品塑瓷内盖+硅胶圈,True,,套,,3.25
方盒,True,,只,,10
包,True,,只,,0
夹克衫,True,,件,,0
台历,True,,只,,0
挂历,True,,只,,0
合格证,True,,只,,0.5
真空杯订版版费,True,,只,,50
说明书,True,,只,,0.6
附加费,True,,只,,1
激光雕刻费,True,,只,,1
盖,True,,只,,1
提绊,True,,只,,1
内塞,True,,只,,1
义乌吊卡,True,,只,,0.1
安全帽订版版费,True,,只,,40
真空杯订版版费,True,,只,,40
玻璃杯订版版费,True,,只,,40
茶艺,False,,,,0
茶艺玻璃杯大号,True,261-320,件(30只),440×370×215,13.8
茶艺玻璃杯中号,True,261-280,件(30只),440×370×205,12.8
茶艺玻璃杯小号,True,261-200,件(30只),371×310×180,11.8
茶艺玻璃办公杯中号,True,261B-320,件(20只),450×420×170,16.8
茶艺玻璃办公杯小号,True,261B-260,件(20只),515×295×170,13.8
彩艺,False,,,,0
彩艺玻璃杯中号,True,260-280,件(30只),430×360×200,12.8
彩艺玻璃杯小号,True,260-200,件(30只),390×325×190,11.8
中彩艺办公杯,True,260B-320,件(20只),390×325×190,15.8
E动彩艺玻璃杯,True,BEST06-1007,只,390×325×190,13.3
彩艺玻璃杯大号,True,260-320,件(30只),430×360×200,14.8
多彩,False,,,,0
多彩玻璃六件套装,True,253-1260,件(6套),495×495×175,40.8
多彩玻璃四件套装,True,253-840,件(6套),510×345×175,28.8
多彩玻璃杯,True,253-210,件(30只),455×380×168,6.8
精艺,False,,,,0
精艺玻璃杯大号,True,256-320,件(20只),625×465×260,15.8
精艺玻璃杯中号,True,256-280,件(20只),625×465×260,13.8
精艺玻璃杯小号,True,256-200,件(20只),625×465×260,12.8
精艺玻璃办公杯中号,True,256B-320,件(20只),625×450×255,17.8
精艺玻璃办公杯小号,True,256B-260,件(20只),625×450×255,15.8
黑晶,False,,,,0
中号黑晶玻璃工艺杯,True,283-280,件(20只),605×450×270,78
大号黑晶玻璃工艺杯,True,283-320,件(20只),605×430×270,80
中号黑晶玻璃工艺办公杯,True,283B-320,件(16只),675×435×245,88
特号黑晶玻璃口杯,True,283-500,件(16只),675×435×245,118
银龙,False,,,,0
大银龙玻璃杯,True,292-320,件(20只),635×430×265,90
中银龙玻璃杯,True,292-280,件(20只),635×430×265,88
中银龙玻璃办公杯,True,292B-320,件(16只),,98
水晶精艺,False,,,,0
水晶精艺玻璃杯大号,True,257-320,件(20只),625×450×255,38
水晶精艺玻璃杯中号,True,257-280,件(20只),625×450×255,35
水晶精艺办公杯中号,True,257B-320,件(20只),625×450×255,48
精艺单层,False,,,,0
中精艺单层玻璃杯,True,258-350,件(30只),420×350×205,12.8
小精艺单层玻璃杯,True,258-280,件(30只),375×315×205,11.8
小精艺单层玻璃办公杯,True,258B-350,件(20只),415×375×175,14.8
中精艺单层休闲玻璃杯,True,255A-300,件(30只),,11.8
小精艺单层休闲玻璃杯,True,255A-200,件(30只),,10.8
特号精艺单层口杯,True,258-500,件(30只),,15.8
特制G008水晶单层玻璃杯,True,,只,,16
欣艺,False,,,,0
中欣艺玻璃杯,True,259-280,件(30只),425×355×210,12.8
大欣艺玻璃杯,True,259-320,件(30只),460×385×220,13.8
中欣艺玻璃办公杯,True,259B-320,件(20只),445×410×185,16.8
中欣艺内盒,True,,只,445×410×185,0.4
大欣艺内盒,True,,只,445×410×185,0.45
600ml时尚太空杯6型-1,TRUE,FGA150-600,48,,6.6
600ml时尚太空杯6型-2,TRUE,FGA150-600,48,,6.6
800ml时尚太空杯6型-1,TRUE,FGA150-800,48,,7.5
800ml时尚太空杯6型-2,TRUE,FGA150-800,48,,7.5
1000ml时尚太空杯6型-1,TRUE,FGA150-1000,48,,8.2
1000ml时尚太空杯6型-2,TRUE,FGA150-1000,48,,8.2
420ml泡茶师太空杯,TRUE,FGA-1336,48,,16.6
精品远动壶1型1500ml,TRUE,FGA101-1500-1,30,,9.6
小号富光口杯,TRUE,FGF-601,40,,9.8
320ml健牌泡杯,TRUE,FHP118-320 ,40,,16.8
2L新水瓶,TRUE,FG-1220-200B,12,,24
560天行真空办公杯,TRUE,FGL-3304,16,,106
360天行真空杯2型,TRUE,FGL-3303,20,,96
220茗派生态二代,TRUE,FGL—3224,20,,28
280茗派生态二代,TRUE,FGL—3225,20,,30
240茗派真空生态杯,TRUE,FGL—3228,16,,58
320茗派真空生态杯,TRUE,FGL—3229,16,,65
420酷派生态办公杯,TRUE,FGL—3139,16,,46
200ml休闲真空杯2型,TRUE,FGL-3306,20,,31.6
260ml休闲真空杯2型,TRUE,FGL-3307,20,,32.8
280ml休闲真空杯2型,TRUE,FGL-3308,20,,33.6
400ml休闲真空杯2型,TRUE,FGL-3309,20,,36.8
450ml休闲真空办公杯2型,TRUE,FGL-3318,16,,41.6
280超炫生态杯（瓷胆）,TRUE,FGL-3312,20,,80
400超炫生态办公杯（瓷胆）,TRUE,FGL-3324,16,,92.8
450乘风生态办公杯,TRUE,FGL-3248 ,16,,108
450富光真空汽车杯,TRUE,FGL-3216,30,,48.6
320真空汽车杯,TRUE,FGL-3217,30,,45
特号精彩玻璃杯,TRUE,FGH-221-500,20,,19.8
精锐双层玻璃杯中号（普）,TRUE,235-280,30,,16.8
富光玻璃茶壶,TRUE,284B-1000型,6,,75